name,M,N,K,run,dtype,iterations,pair,baseline_ms,h256_ms,overhead_pct
h3_4k_ffn_down,4096,5376,14336,sweep,bf16,10,33,41.177600,40.225700,-2.3117
h3_4k_ffn_down,4096,5376,14336,sweep,bf16,10,34,41.183300,40.128400,-2.5615
h3_4k_ffn_down,4096,5376,14336,sweep,bf16,10,35,41.297000,40.168500,-2.7326
h3_4k_ffn_down,4096,5376,14336,sweep,bf16,10,36,41.314500,40.244900,-2.5889
h3_4k_ffn_down,4096,5376,14336,sweep,bf16,10,37,41.283400,40.179000,-2.6752
h3_4k_ffn_down,4096,5376,14336,sweep,bf16,10,38,41.314300,40.194800,-2.7097
h3_4k_ffn_down,4096,5376,14336,sweep,bf16,10,39,41.297300,40.155800,-2.7641
h3_4k_ffn_down,4096,5376,14336,sweep,bf16,10,40,41.250900,38.848600,-5.8236
h3_4k_ffn_down,4096,5376,14336,sweep,bf16,10,41,41.241100,39.669800,-3.8100
h3_4k_ffn_down,4096,5376,14336,sweep,bf16,10,42,41.328600,40.343400,-2.3838
h3_4k_ffn_down,4096,5376,14336,sweep,bf16,10,43,41.176800,40.384800,-1.9234
h3_4k_ffn_down,4096,5376,14336,sweep,bf16,10,44,41.447400,40.322900,-2.7131
h3_4k_ffn_down,4096,5376,14336,sweep,bf16,10,45,41.399500,40.394000,-2.4288
h3_4k_ffn_down,4096,5376,14336,sweep,bf16,10,46,41.372500,40.391500,-2.3711
h3_4k_ffn_down,4096,5376,14336,sweep,bf16,10,47,41.411300,40.314900,-2.6476
h3_4k_ffn_down,4096,5376,14336,sweep,bf16,10,48,41.279800,40.253600,-2.4860
h3_4k_ffn_down,4096,5376,14336,sweep,bf16,10,49,41.141400,40.351900,-1.9190
h3_4k_ffn_down,4096,5376,14336,sweep,bf16,10,50,41.408800,40.338300,-2.5852
h3_16k_q,16384,7168,5376,sweep,bf16,10,0,64.886200,65.218600,0.5123
h3_16k_q,16384,7168,5376,sweep,bf16,10,1,64.818900,65.229600,0.6336
h3_16k_q,16384,7168,5376,sweep,bf16,10,2,64.866800,65.264800,0.6136
h3_16k_q,16384,7168,5376,sweep,bf16,10,3,64.918700,65.163800,0.3775
h3_16k_q,16384,7168,5376,sweep,bf16,10,4,64.804700,65.328200,0.8078
h3_16k_q,16384,7168,5376,sweep,bf16,10,5,64.972400,65.357600,0.5929
h3_16k_q,16384,7168,5376,sweep,bf16,10,6,64.471600,64.777800,0.4749
h3_16k_q,16384,7168,5376,sweep,bf16,10,7,64.546100,65.358000,1.2579
h3_16k_q,16384,7168,5376,sweep,bf16,10,8,64.915500,65.450400,0.8240
h3_16k_q,16384,7168,5376,sweep,bf16,10,9,64.949000,65.271100,0.4959
h3_16k_q,16384,7168,5376,sweep,bf16,10,10,64.984200,65.325300,0.5249
h3_16k_q,16384,7168,5376,sweep,bf16,10,11,64.938400,65.363700,0.6549
h3_16k_q,16384,7168,5376,sweep,bf16,10,12,64.920600,65.172000,0.3872
h3_16k_q,16384,7168,5376,sweep,bf16,10,13,64.467200,65.367500,1.3965
h3_16k_q,16384,7168,5376,sweep,bf16,10,14,65.103600,65.306900,0.3123
h3_16k_q,16384,7168,5376,sweep,bf16,10,15,64.900200,65.264200,0.5609
h3_16k_q,16384,7168,5376,sweep,bf16,10,16,64.877000,65.047800,0.2633
h3_16k_q,16384,7168,5376,sweep,bf16,10,17,64.951300,65.242100,0.4477
h3_16k_q,16384,7168,5376,sweep,bf16,10,18,64.923000,65.335700,0.6357
h3_16k_q,16384,7168,5376,sweep,bf16,10,19,64.977300,65.347200,0.5693
h3_16k_q,16384,7168,5376,sweep,bf16,10,20,64.865400,65.455300,0.9094
h3_16k_q,16384,7168,5376,sweep,bf16,10,21,64.575500,65.388900,1.2596
h3_16k_q,16384,7168,5376,sweep,bf16,10,22,64.728500,65.252000,0.8088
h3_16k_q,16384,7168,5376,sweep,bf16,10,23,64.809200,65.188100,0.5846
h3_16k_q,16384,7168,5376,sweep,bf16,10,24,64.945200,65.380200,0.6698
h3_16k_q,16384,7168,5376,sweep,bf16,10,25,64.705900,65.410500,1.0889
h3_16k_q,16384,7168,5376,sweep,bf16,10,26,64.823800,65.344700,0.8036
h3_16k_q,16384,7168,5376,sweep,bf16,10,27,64.746800,65.334600,0.9078
h3_16k_q,16384,7168,5376,sweep,bf16,10,28,64.511400,65.373600,1.3365
h3_16k_q,16384,7168,5376,sweep,bf16,10,29,64.988700,65.284000,0.4544
h3_16k_q,16384,7168,5376,sweep,bf16,10,30,64.928700,65.369700,0.6792
h3_16k_q,16384,7168,5376,sweep,bf16,10,31,64.616500,65.401300,1.2146
h3_16k_q,16384,7168,5376,sweep,bf16,10,32,64.867200,65.322500,0.7019
h3_16k_q,16384,7168,5376,sweep,bf16,10,33,63.580000,65.285800,2.6829
h3_16k_q,16384,7168,5376,sweep,bf16,10,34,61.335400,65.049600,6.0556
h3_16k_q,16384,7168,5376,sweep,bf16,10,35,64.804800,65.035200,0.3555
h3_16k_q,16384,7168,5376,sweep,bf16,10,36,64.829300,65.317100,0.7524
h3_16k_q,16384,7168,5376,sweep,bf16,10,37,64.870900,65.326500,0.7023
h3_16k_q,16384,7168,5376,sweep,bf16,10,38,64.511600,65.268100,1.1727
h3_16k_q,16384,7168,5376,sweep,bf16,10,39,64.721200,65.321200,0.9271
h3_16k_q,16384,7168,5376,sweep,bf16,10,40,64.660400,65.140600,0.7426
h3_16k_q,16384,7168,5376,sweep,bf16,10,41,64.822000,65.395300,0.8844
h3_16k_q,16384,7168,5376,sweep,bf16,10,42,64.863900,65.240100,0.5800
h3_16k_q,16384,7168,5376,sweep,bf16,10,43,64.815100,65.280000,0.7173
h3_16k_q,16384,7168,5376,sweep,bf16,10,44,64.813200,65.105500,0.4510
h3_16k_q,16384,7168,5376,sweep,bf16,10,45,64.899700,65.332300,0.6666
h3_16k_q,16384,7168,5376,sweep,bf16,10,46,64.511600,65.309200,1.2364
h3_16k_q,16384,7168,5376,sweep,bf16,10,47,64.851200,65.239700,0.5991
h3_16k_q,16384,7168,5376,sweep,bf16,10,48,64.570200,65.316900,1.1564
h3_16k_q,16384,7168,5376,sweep,bf16,10,49,64.939100,65.288100,0.5374
h3_16k_q,16384,7168,5376,sweep,bf16,10,50,64.831200,64.997900,0.2571
h3_16k_attention_out,16384,5376,7168,sweep,bf16,10,0,66.908300,67.439600,0.7941
h3_16k_attention_out,16384,5376,7168,sweep,bf16,10,1,66.721600,67.171800,0.6747
h3_16k_attention_out,16384,5376,7168,sweep,bf16,10,2,66.614000,66.834400,0.3309
h3_16k_attention_out,16384,5376,7168,sweep,bf16,10,3,66.890200,67.403100,0.7668
h3_16k_attention_out,16384,5376,7168,sweep,bf16,10,4,66.829100,67.265500,0.6530
h3_16k_attention_out,16384,5376,7168,sweep,bf16,10,5,66.768800,67.398500,0.9431
h3_16k_attention_out,16384,5376,7168,sweep,bf16,10,6,66.696400,67.401800,1.0576
h3_16k_attention_out,16384,5376,7168,sweep,bf16,10,7,66.898700,67.396400,0.7440
h3_16k_attention_out,16384,5376,7168,sweep,bf16,10,8,66.807100,67.249400,0.6621
h3_16k_attention_out,16384,5376,7168,sweep,bf16,10,9,66.754600,67.138900,0.5757
h3_16k_attention_out,16384,5376,7168,sweep,bf16,10,10,66.695900,67.372100,1.0139
h3_16k_attention_out,16384,5376,7168,sweep,bf16,10,11,66.700900,67.419300,1.0770
h3_16k_attention_out,16384,5376,7168,sweep,bf16,10,12,66.818200,67.506000,1.0294
h3_16k_attention_out,16384,5376,7168,sweep,bf16,10,13,66.903000,67.383700,0.7185
h3_16k_attention_out,16384,5376,7168,sweep,bf16,10,14,66.926900,67.330600,0.6032
h3_16k_attention_out,16384,5376,7168,sweep,bf16,10,15,66.917800,66.984600,0.0998
h3_16k_attention_out,16384,5376,7168,sweep,bf16,10,16,66.725500,67.485100,1.1384
h3_16k_attention_out,16384,5376,7168,sweep,bf16,10,17,66.605600,66.793300,0.2818
h3_16k_attention_out,16384,5376,7168,sweep,bf16,10,18,66.678300,67.178000,0.7494
h3_16k_attention_out,16384,5376,7168,sweep,bf16,10,19,66.837000,67.399400,0.8415
h3_16k_attention_out,16384,5376,7168,sweep,bf16,10,20,66.809500,66.895200,0.1283
h3_16k_attention_out,16384,5376,7168,sweep,bf16,10,21,66.787900,67.247500,0.6881
h3_16k_attention_out,16384,5376,7168,sweep,bf16,10,22,66.820200,67.340000,0.7779
h3_16k_attention_out,16384,5376,7168,sweep,bf16,10,23,66.774100,67.269300,0.7416
h3_16k_attention_out,16384,5376,7168,sweep,bf16,10,24,66.930800,67.195600,0.3956
h3_16k_attention_out,16384,5376,7168,sweep,bf16,10,25,66.884600,67.256500,0.5560
h3_16k_attention_out,16384,5376,7168,sweep,bf16,10,26,66.720500,67.494600,1.1602
h3_16k_attention_out,16384,5376,7168,sweep,bf16,10,27,66.816700,67.278100,0.6905
h3_16k_attention_out,16384,5376,7168,sweep,bf16,10,28,66.836700,67.486400,0.9721
h3_16k_attention_out,16384,5376,7168,sweep,bf16,10,29,66.957600,67.291600,0.4988
h3_16k_attention_out,16384,5376,7168,sweep,bf16,10,30,66.900300,67.248600,0.5206
h3_16k_attention_out,16384,5376,7168,sweep,bf16,10,31,66.609100,67.416800,1.2126
h3_16k_attention_out,16384,5376,7168,sweep,bf16,10,32,66.630300,67.490600,1.2912
h3_16k_attention_out,16384,5376,7168,sweep,bf16,10,33,66.800200,67.447200,0.9686
h3_16k_attention_out,16384,5376,7168,sweep,bf16,10,34,66.953800,67.473700,0.7765
h3_16k_attention_out,16384,5376,7168,sweep,bf16,10,35,66.798700,67.084300,0.4276
h3_16k_attention_out,16384,5376,7168,sweep,bf16,10,36,66.841300,67.382000,0.8089
h3_16k_attention_out,16384,5376,7168,sweep,bf16,10,37,66.574900,66.717700,0.2145
h3_16k_attention_out,16384,5376,7168,sweep,bf16,10,38,66.726700,67.473300,1.1189
h3_16k_attention_out,16384,5376,7168,sweep,bf16,10,39,66.804500,67.167800,0.5438
h3_16k_attention_out,16384,5376,7168,sweep,bf16,10,40,66.795100,67.187400,0.5873
h3_16k_attention_out,16384,5376,7168,sweep,bf16,10,41,66.877200,67.227600,0.5239
h3_16k_attention_out,16384,5376,7168,sweep,bf16,10,42,65.789500,62.498000,-5.0031
h3_16k_attention_out,16384,5376,7168,sweep,bf16,10,43,66.452600,67.413100,1.4454
h3_16k_attention_out,16384,5376,7168,sweep,bf16,10,44,66.685600,67.507400,1.2323
h3_16k_attention_out,16384,5376,7168,sweep,bf16,10,45,66.690200,67.430000,1.1093
h3_16k_attention_out,16384,5376,7168,sweep,bf16,10,46,66.694400,67.117500,0.6344
h3_16k_attention_out,16384,5376,7168,sweep,bf16,10,47,66.875900,67.398600,0.7816
h3_16k_attention_out,16384,5376,7168,sweep,bf16,10,48,66.993800,67.392000,0.5944
h3_16k_attention_out,16384,5376,7168,sweep,bf16,10,49,67.115200,67.505200,0.5811
h3_16k_attention_out,16384,5376,7168,sweep,bf16,10,50,66.616200,66.958700,0.5141
h3_16k_ffn_down,16384,5376,14336,sweep,bf16,10,0,141.465900,143.881300,1.7074
h3_16k_ffn_down,16384,5376,14336,sweep,bf16,10,1,141.806700,142.923400,0.7875
h3_16k_ffn_down,16384,5376,14336,sweep,bf16,10,2,141.617500,143.253100,1.1549
h3_16k_ffn_down,16384,5376,14336,sweep,bf16,10,3,142.065300,142.046900,-0.0130
h3_16k_ffn_down,16384,5376,14336,sweep,bf16,10,4,141.598100,143.617900,1.4264
h3_16k_ffn_down,16384,5376,14336,sweep,bf16,10,5,140.734700,142.544600,1.2860
h3_16k_ffn_down,16384,5376,14336,sweep,bf16,10,6,141.258200,141.837000,0.4097
h3_16k_ffn_down,16384,5376,14336,sweep,bf16,10,7,143.250900,143.360000,0.0762
h3_16k_ffn_down,16384,5376,14336,sweep,bf16,10,8,141.727400,143.480600,1.2370
h3_16k_ffn_down,16384,5376,14336,sweep,bf16,10,9,141.555700,143.648300,1.4783
h3_16k_ffn_down,16384,5376,14336,sweep,bf16,10,10,143.114400,143.073200,-0.0288
h3_16k_ffn_down,16384,5376,14336,sweep,bf16,10,11,140.233700,143.360800,2.2299
h3_16k_ffn_down,16384,5376,14336,sweep,bf16,10,12,142.003700,143.597200,1.1222
h3_16k_ffn_down,16384,5376,14336,sweep,bf16,10,13,141.603300,142.845100,0.8770
h3_16k_ffn_down,16384,5376,14336,sweep,bf16,10,14,141.585500,141.891200,0.2159
h3_16k_ffn_down,16384,5376,14336,sweep,bf16,10,15,140.254500,143.287200,2.1623
h3_16k_ffn_down,16384,5376,14336,sweep,bf16,10,16,141.776800,141.406400,-0.2613
h3_16k_ffn_down,16384,5376,14336,sweep,bf16,10,17,141.437600,139.713000,-1.2193
h3_16k_ffn_down,16384,5376,14336,sweep,bf16,10,18,141.695200,142.471800,0.5481
h3_16k_ffn_down,16384,5376,14336,sweep,bf16,10,19,141.854500,142.726900,0.6150
h3_16k_ffn_down,16384,5376,14336,sweep,bf16,10,20,142.880600,143.602400,0.5052
h3_16k_ffn_down,16384,5376,14336,sweep,bf16,10,21,141.695600,142.265100,0.4019
h3_16k_ffn_down,16384,5376,14336,sweep,bf16,10,22,141.232800,143.396600,1.5321
h3_16k_ffn_down,16384,5376,14336,sweep,bf16,10,23,143.057900,141.741400,-0.9203
h3_16k_ffn_down,16384,5376,14336,sweep,bf16,10,24,141.554800,142.283800,0.5150
h3_16k_ffn_down,16384,5376,14336,sweep,bf16,10,25,139.935800,143.015100,2.2005
h3_16k_ffn_down,16384,5376,14336,sweep,bf16,10,26,140.388200,141.486600,0.7824
h3_16k_ffn_down,16384,5376,14336,sweep,bf16,10,27,141.716800,143.522200,1.2739
h3_16k_ffn_down,16384,5376,14336,sweep,bf16,10,28,141.535400,143.212700,1.1851
h3_16k_ffn_down,16384,5376,14336,sweep,bf16,10,29,141.615600,142.038000,0.2983
h3_16k_ffn_down,16384,5376,14336,sweep,bf16,10,30,142.766900,142.271500,-0.3470
h3_16k_ffn_down,16384,5376,14336,sweep,bf16,10,31,140.555400,142.645300,1.4869
h3_16k_ffn_down,16384,5376,14336,sweep,bf16,10,32,140.121300,144.207400,2.9161
h3_16k_ffn_down,16384,5376,14336,sweep,bf16,10,33,141.060900,142.519100,1.0337
h3_16k_ffn_down,16384,5376,14336,sweep,bf16,10,34,143.208000,140.303500,-2.0282
h3_16k_ffn_down,16384,5376,14336,sweep,bf16,10,35,140.150200,143.019700,2.0474
h3_16k_ffn_down,16384,5376,14336,sweep,bf16,10,36,141.306300,142.245300,0.6645
h3_16k_ffn_down,16384,5376,14336,sweep,bf16,10,37,139.848800,142.011700,1.5466
h3_16k_ffn_down,16384,5376,14336,sweep,bf16,10,38,141.679300,142.737400,0.7468
h3_16k_ffn_down,16384,5376,14336,sweep,bf16,10,39,141.151600,142.406700,0.8892
h3_16k_ffn_down,16384,5376,14336,sweep,bf16,10,40,141.678300,142.055100,0.2660
h3_16k_ffn_down,16384,5376,14336,sweep,bf16,10,41,139.004400,142.651100,2.6234
h3_16k_ffn_down,16384,5376,14336,sweep,bf16,10,42,138.312800,140.000300,1.2201
h3_16k_ffn_down,16384,5376,14336,sweep,bf16,10,43,141.516400,143.618600,1.4855
h3_16k_ffn_down,16384,5376,14336,sweep,bf16,10,44,142.930300,140.452700,-1.7334
h3_16k_ffn_down,16384,5376,14336,sweep,bf16,10,45,141.294800,141.752300,0.3238
h3_16k_ffn_down,16384,5376,14336,sweep,bf16,10,46,142.639500,140.986600,-1.1588
h3_16k_ffn_down,16384,5376,14336,sweep,bf16,10,47,141.551400,141.609500,0.0410
h3_16k_ffn_down,16384,5376,14336,sweep,bf16,10,48,141.825500,144.229000,1.6947
h3_16k_ffn_down,16384,5376,14336,sweep,bf16,10,49,142.010000,141.938100,-0.0506
h3_16k_ffn_down,16384,5376,14336,sweep,bf16,10,50,141.286100,141.756800,0.3332
h3_16k_ffn_down,16384,5376,14336,confirmation,bf16,20,0,142.394700,141.579850,-0.5722
h3_16k_ffn_down,16384,5376,14336,confirmation,bf16,20,1,140.768550,142.519200,1.2436
h3_16k_ffn_down,16384,5376,14336,confirmation,bf16,20,2,141.915500,143.397150,1.0440
h3_16k_ffn_down,16384,5376,14336,confirmation,bf16,20,3,141.790500,142.889250,0.7749
h3_16k_ffn_down,16384,5376,14336,confirmation,bf16,20,4,141.710550,141.905200,0.1374
h3_16k_ffn_down,16384,5376,14336,confirmation,bf16,20,5,141.778550,142.265000,0.3431
h3_16k_ffn_down,16384,5376,14336,confirmation,bf16,20,6,140.903550,143.330350,1.7223
h3_16k_ffn_down,16384,5376,14336,confirmation,bf16,20,7,141.584150,143.172300,1.1217
h3_16k_ffn_down,16384,5376,14336,confirmation,bf16,20,8,141.873200,140.685100,-0.8374
h3_16k_ffn_down,16384,5376,14336,confirmation,bf16,20,9,140.884900,142.383250,1.0635
h3_16k_ffn_down,16384,5376,14336,confirmation,bf16,20,10,141.938050,142.531450,0.4181
h3_16k_ffn_down,16384,5376,14336,confirmation,bf16,20,11,140.765650,142.578600,1.2879
h3_16k_ffn_down,16384,5376,14336,confirmation,bf16,20,12,141.626100,141.704200,0.0551
h3_16k_ffn_down,16384,5376,14336,confirmation,bf16,20,13,141.793950,142.945650,0.8122
h3_16k_ffn_down,16384,5376,14336,confirmation,bf16,20,14,142.785800,142.976100,0.1333
h3_16k_ffn_down,16384,5376,14336,confirmation,bf16,20,15,142.469300,142.783250,0.2204
h3_16k_ffn_down,16384,5376,14336,confirmation,bf16,20,16,142.365800,142.326450,-0.0276
h3_16k_ffn_down,16384,5376,14336,confirmation,bf16,20,17,142.026550,142.080500,0.0380
h3_16k_ffn_down,16384,5376,14336,confirmation,bf16,20,18,142.070950,143.226400,0.8133
h3_16k_ffn_down,16384,5376,14336,confirmation,bf16,20,19,140.785950,142.455150,1.1856
h3_16k_ffn_down,16384,5376,14336,confirmation,bf16,20,20,141.840900,142.407650,0.3996
h3_16k_ffn_down,16384,5376,14336,confirmation,bf16,20,21,140.959800,143.183900,1.5778
h3_16k_ffn_down,16384,5376,14336,confirmation,bf16,20,22,142.488450,142.335500,-0.1073
h3_16k_ffn_down,16384,5376,14336,confirmation,bf16,20,23,141.141850,143.350550,1.5649
h3_16k_ffn_down,16384,5376,14336,confirmation,bf16,20,24,142.471200,143.388100,0.6436
h3_16k_ffn_down,16384,5376,14336,confirmation,bf16,20,25,142.035550,142.604750,0.4007
h3_16k_ffn_down,16384,5376,14336,confirmation,bf16,20,26,141.189200,143.200350,1.4244
h3_16k_ffn_down,16384,5376,14336,confirmation,bf16,20,27,141.957350,143.190400,0.8686
h3_16k_ffn_down,16384,5376,14336,confirmation,bf16,20,28,141.611800,143.251350,1.1578
h3_16k_ffn_down,16384,5376,14336,confirmation,bf16,20,29,140.976450,142.498200,1.0794
h3_16k_ffn_down,16384,5376,14336,confirmation,bf16,20,30,140.642800,142.701800,1.4640
h3_16k_ffn_down,16384,5376,14336,confirmation,bf16,20,31,142.501850,141.630950,-0.6111
h3_16k_ffn_down,16384,5376,14336,confirmation,bf16,20,32,142.236600,142.610150,0.2626
h3_16k_ffn_down,16384,5376,14336,confirmation,bf16,20,33,140.762750,140.813000,0.0357
h3_16k_ffn_down,16384,5376,14336,confirmation,bf16,20,34,141.676850,141.948250,0.1916
h3_16k_ffn_down,16384,5376,14336,confirmation,bf16,20,35,141.713550,143.105100,0.9819
h3_16k_ffn_down,16384,5376,14336,confirmation,bf16,20,36,142.474300,142.684350,0.1474
h3_16k_ffn_down,16384,5376,14336,confirmation,bf16,20,37,140.745950,141.801250,0.7498
h3_16k_ffn_down,16384,5376,14336,confirmation,bf16,20,38,141.427100,142.416850,0.6998
h3_16k_ffn_down,16384,5376,14336,confirmation,bf16,20,39,143.224100,142.662650,-0.3920
h3_16k_ffn_down,16384,5376,14336,confirmation,bf16,20,40,142.750650,141.740650,-0.7075
h3_16k_ffn_down,16384,5376,14336,confirmation,bf16,20,41,142.128750,140.776650,-0.9513
h3_16k_ffn_down,16384,5376,14336,confirmation,bf16,20,42,138.271650,141.771600,2.5312
h3_16k_ffn_down,16384,5376,14336,confirmation,bf16,20,43,142.300400,141.800950,-0.3510
h3_16k_ffn_down,16384,5376,14336,confirmation,bf16,20,44,141.194450,142.642900,1.0259
h3_16k_ffn_down,16384,5376,14336,confirmation,bf16,20,45,141.589750,142.479950,0.6287
h3_16k_ffn_down,16384,5376,14336,confirmation,bf16,20,46,140.417750,142.081600,1.1849
h3_16k_ffn_down,16384,5376,14336,confirmation,bf16,20,47,141.583450,141.756250,0.1220
h3_16k_ffn_down,16384,5376,14336,confirmation,bf16,20,48,142.443100,142.606250,0.1145
h3_16k_ffn_down,16384,5376,14336,confirmation,bf16,20,49,141.821150,143.115950,0.9130
h3_16k_ffn_down,16384,5376,14336,confirmation,bf16,20,50,140.657950,142.689650,1.4444
h3_16k_ffn_down,16384,5376,14336,confirmation,bf16,20,51,141.807600,142.368250,0.3954
h3_16k_ffn_down,16384,5376,14336,confirmation,bf16,20,52,140.591050,141.714050,0.7988
h3_16k_ffn_down,16384,5376,14336,confirmation,bf16,20,53,140.957750,142.533550,1.1179
h3_16k_ffn_down,16384,5376,14336,confirmation,bf16,20,54,142.500900,143.177150,0.4746
h3_16k_ffn_down,16384,5376,14336,confirmation,bf16,20,55,141.030350,142.553300,1.0799
h3_16k_ffn_down,16384,5376,14336,confirmation,bf16,20,56,140.615150,141.690750,0.7649
h3_16k_ffn_down,16384,5376,14336,confirmation,bf16,20,57,139.951350,142.675250,1.9463
h3_16k_ffn_down,16384,5376,14336,confirmation,bf16,20,58,140.455300,142.906350,1.7451
h3_16k_ffn_down,16384,5376,14336,confirmation,bf16,20,59,143.113150,141.664500,-1.0122
h3_16k_ffn_down,16384,5376,14336,confirmation,bf16,20,60,140.832950,140.867500,0.0245
h3_16k_ffn_down,16384,5376,14336,confirmation,bf16,20,61,141.773050,142.509500,0.5195
h3_16k_ffn_down,16384,5376,14336,confirmation,bf16,20,62,142.422650,142.706450,0.1993
h3_16k_ffn_down,16384,5376,14336,confirmation,bf16,20,63,142.157000,142.444350,0.2021
h3_16k_ffn_down,16384,5376,14336,confirmation,bf16,20,64,141.740050,142.621350,0.6218
h3_16k_ffn_down,16384,5376,14336,confirmation,bf16,20,65,141.164450,142.389550,0.8679
h3_16k_ffn_down,16384,5376,14336,confirmation,bf16,20,66,142.232400,142.527100,0.2072
h3_16k_ffn_down,16384,5376,14336,confirmation,bf16,20,67,141.643000,141.903750,0.1841
h3_16k_ffn_down,16384,5376,14336,confirmation,bf16,20,68,141.359550,142.830650,1.0407
h3_16k_ffn_down,16384,5376,14336,confirmation,bf16,20,69,140.353400,142.587600,1.5918
h3_16k_ffn_down,16384,5376,14336,confirmation,bf16,20,70,141.213850,143.182550,1.3941
h3_16k_ffn_down,16384,5376,14336,confirmation,bf16,20,71,142.454100,142.717050,0.1846
h3_16k_ffn_down,16384,5376,14336,confirmation,bf16,20,72,141.399500,143.581650,1.5433
h3_16k_ffn_down,16384,5376,14336,confirmation,bf16,20,73,141.580100,140.615650,-0.6812
h3_16k_ffn_down,16384,5376,14336,confirmation,bf16,20,74,141.094550,143.057600,1.3913
h3_16k_ffn_down,16384,5376,14336,confirmation,bf16,20,75,141.013100,142.650350,1.1611
h3_16k_ffn_down,16384,5376,14336,confirmation,bf16,20,76,142.462250,141.799650,-0.4651
h3_16k_ffn_down,16384,5376,14336,confirmation,bf16,20,77,141.783150,142.253450,0.3317
h3_16k_ffn_down,16384,5376,14336,confirmation,bf16,20,78,141.665150,141.517450,-0.1043
h3_16k_ffn_down,16384,5376,14336,confirmation,bf16,20,79,141.621450,142.502500,0.6221
h3_16k_ffn_down,16384,5376,14336,confirmation,bf16,20,80,141.939600,142.421700,0.3397
h3_16k_ffn_down,16384,5376,14336,confirmation,bf16,20,81,141.581350,142.396600,0.5758
h3_16k_ffn_down,16384,5376,14336,confirmation,bf16,20,82,140.188800,142.575850,1.7027
h3_16k_ffn_down,16384,5376,14336,confirmation,bf16,20,83,141.014600,143.105100,1.4825
h3_16k_ffn_down,16384,5376,14336,confirmation,bf16,20,84,139.928200,143.465750,2.5281
h3_16k_ffn_down,16384,5376,14336,confirmation,bf16,20,85,141.779400,142.330200,0.3885
h3_16k_ffn_down,16384,5376,14336,confirmation,bf16,20,86,142.161900,142.842200,0.4785
h3_16k_ffn_down,16384,5376,14336,confirmation,bf16,20,87,142.418450,143.212800,0.5578
h3_16k_ffn_down,16384,5376,14336,confirmation,bf16,20,88,140.229900,141.772250,1.0999
h3_16k_ffn_down,16384,5376,14336,confirmation,bf16,20,89,141.464000,140.763300,-0.4953
h3_16k_ffn_down,16384,5376,14336,confirmation,bf16,20,90,140.986750,142.329200,0.9522
h3_16k_ffn_down,16384,5376,14336,confirmation,bf16,20,91,142.167950,141.124000,-0.7343
h3_16k_ffn_down,16384,5376,14336,confirmation,bf16,20,92,142.387350,142.044800,-0.2406
h3_16k_ffn_down,16384,5376,14336,confirmation,bf16,20,93,141.451200,142.457000,0.7111
h3_16k_ffn_down,16384,5376,14336,confirmation,bf16,20,94,141.890950,143.041350,0.8108
h3_16k_ffn_down,16384,5376,14336,confirmation,bf16,20,95,141.634400,142.038300,0.2852
h3_16k_ffn_down,16384,5376,14336,confirmation,bf16,20,96,141.562150,141.585200,0.0163
h3_16k_ffn_down,16384,5376,14336,confirmation,bf16,20,97,141.760500,142.323050,0.3968
h3_16k_ffn_down,16384,5376,14336,confirmation,bf16,20,98,142.535400,142.737250,0.1416
h3_16k_ffn_down,16384,5376,14336,confirmation,bf16,20,99,141.738600,142.339900,0.4242
h3_16k_ffn_down,16384,5376,14336,confirmation,bf16,20,100,141.769500,139.954200,-1.2805
krea2_q,4352,6144,6144,sweep,bf16,10,0,18.970500,19.243500,1.4391
krea2_q,4352,6144,6144,sweep,bf16,10,1,18.913400,19.560600,3.4219
krea2_q,4352,6144,6144,sweep,bf16,10,2,19.214100,19.217000,0.0151
krea2_q,4352,6144,6144,sweep,bf16,10,3,19.123300,19.233300,0.5752
krea2_q,4352,6144,6144,sweep,bf16,10,4,19.161100,19.258300,0.5073
krea2_q,4352,6144,6144,sweep,bf16,10,5,19.092500,19.335700,1.2738
krea2_q,4352,6144,6144,sweep,bf16,10,6,19.425400,19.164500,-1.3431
krea2_q,4352,6144,6144,sweep,bf16,10,7,19.027700,19.254000,1.1893
krea2_q,4352,6144,6144,sweep,bf16,10,8,19.240900,19.302300,0.3191
krea2_q,4352,6144,6144,sweep,bf16,10,9,18.954400,19.222200,1.4129
krea2_q,4352,6144,6144,sweep,bf16,10,10,19.141100,19.198500,0.2999
krea2_q,4352,6144,6144,sweep,bf16,10,11,19.154700,19.216000,0.3200
krea2_q,4352,6144,6144,sweep,bf16,10,12,19.188600,19.038000,-0.7848
krea2_q,4352,6144,6144,sweep,bf16,10,13,19.422700,19.278100,-0.7445
krea2_q,4352,6144,6144,sweep,bf16,10,14,19.111100,19.343900,1.2181
krea2_q,4352,6144,6144,sweep,bf16,10,15,19.030200,18.945900,-0.4430
krea2_q,4352,6144,6144,sweep,bf16,10,16,19.407800,19.255400,-0.7853
krea2_q,4352,6144,6144,sweep,bf16,10,17,19.187600,19.021400,-0.8662
krea2_q,4352,6144,6144,sweep,bf16,10,18,18.858700,19.289500,2.2844
krea2_q,4352,6144,6144,sweep,bf16,10,19,19.106900,19.239000,0.6914
krea2_q,4352,6144,6144,sweep,bf16,10,20,19.129600,19.202900,0.3832
krea2_q,4352,6144,6144,sweep,bf16,10,21,18.875600,19.525800,3.4447
krea2_q,4352,6144,6144,sweep,bf16,10,22,19.129600,19.218000,0.4621
